OBJECTID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date
224,1430610,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6D,0832,2020/01/04 09:12:00+00
225,1430611,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5B,1603,2020/01/03 03:30:00+00
226,1430612,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,3,3B,0726,2020/01/02 14:44:00+00
227,1430623,2310,0,LARCENY,1708 US THEFT OF MAIL,6,6D,0861,2020/01/02 19:27:00+00
228,1430624,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0746,2020/01/04 04:15:00+00
229,1430625,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0306,2020/01/04 02:25:00+00
230,1430627,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,1,1B,0444,2020/01/04 14:40:00+00
231,1430628,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,3,3B,0736,2020/01/04 13:15:00+00
232,1430629,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1605,2020/01/04 15:00:00+00
233,1430631,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5C,1653,2020/01/02 01:31:00+00
234,1430632,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2A,0517,2020/01/04 17:05:00+00
235,1430638,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,2,2A,0232,2020/01/04 08:10:00+00
236,1430639,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,6,6B,1068,2020/01/03 05:00:00+00
237,1430640,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6B,1058,2020/01/04 13:00:00+00
238,1430643,2999,38,VANDALISM,594(B)(1) VANDAL OVER $400-M,5,5B,1633,2020/01/06 02:06:00+00
239,1430644,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,5,5C,1623,2020/01/06 03:49:00+00
240,1430646,2399,2,LARCENY,484 PC PETTY THEFT,5,5B,1359,2020/01/04 14:30:00+00
241,1430647,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1C,0407,2020/01/04 06:25:00+00
242,1430648,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,5,5B,1631,2020/01/04 16:30:00+00
243,1430650,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1B,0421,2020/01/04 08:00:00+00
244,1430651,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0747,2020/01/03 02:20:00+00
245,1430652,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2C,0616,2020/01/04 02:50:00+00
246,1430654,5499,132,TRAFFIC,23109(C) EXHIBITION OF SPEED,1,1A,0334,2020/01/06 04:23:00+00
247,1430655,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,1,1B,0435,2020/01/06 01:20:00+00
248,1430657,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,3,3B,0767,2020/01/05 08:48:00+00
249,1430658,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,3,3A,0764,2020/01/05 23:28:00+00
250,1430660,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,6,6C,1132,2020/01/05 23:47:00+00
251,1430661,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6A,1034,2020/01/06 00:05:00+00
252,1430662,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,5,5A,1394,2020/01/06 00:21:00+00
253,1430663,0999,1,HOMICIDE,187(A) HOMICIDE,2,2B,0545,2020/01/06 07:16:00+00
254,1430666,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6C,1403,2020/01/06 03:21:00+00
255,1430673,2399,2,LARCENY,484 PC PETTY THEFT,5,5C,1606,2020/01/06 04:14:00+00
256,1430674,2301,0A,LARCENY,487(C) GRAND THEFT-PERS <$950,3,3B,0736,2020/01/06 04:57:00+00
257,1430675,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,6,6B,1054,2020/01/02 06:35:00+00
258,1430676,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,4,4C,1259,2020/01/03 10:34:00+00
259,1430678,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4A,0908,2020/01/04 01:21:00+00
260,1430683,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2C,0603,2020/01/04 15:39:00+00
261,1430684,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5C,1634,2020/01/04 18:11:00+00
262,1430686,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6C,1406,2020/01/04 21:50:00+00
263,1430688,2999,35,VANDALISM,594(A)(2) VANDALISM-DAMAGE,2,2C,0558,2020/01/05 16:00:00+00
264,1430689,2999,33,VANDALISM,594(A)(2) VANDALISM-DAMAGE,2,2A,0231,2020/01/05 02:00:00+00
265,1430690,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1C,0406,2020/01/04 23:40:00+00
266,1430691,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,0985,2020/01/06 16:30:00+00
267,1430693,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3A,0774,2020/01/05 03:33:00+00
268,1430694,2604,42,FRAUD,530.5(A) GET CRED W/OTH ID-FEL,5,5A,1391,2020/01/06 16:00:00+00
269,1430700,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1251,2020/01/02 00:00:00+00
270,1430704,2099,4,ARSON,451(D) PC ARSON OF PROPERTY,3,3M,0734,2020/01/06 06:31:00+00
271,1430710,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,1,1B,0435,2020/01/03 06:17:00+00
272,1430718,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0732,2020/01/05 02:00:00+00
273,1430720,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0855,2020/01/01 16:00:00+00
274,1430723,1299,4,ROBBERY,212.5(B) ROB-VICINITY OF ATM,6,6B,1401,2020/01/06 06:22:00+00
275,1430724,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0502,2020/01/05 20:00:00+00
276,1430727,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,2,2A,0509,2020/01/02 20:45:00+00
277,1430728,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,6,6A,1061,2020/01/01 16:00:00+00
278,1430729,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5B,1616,2020/01/06 21:30:00+00
279,1430730,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1287,2020/01/06 08:30:00+00
280,1430737,2604,42,FRAUD,530.5(A) GET CRED W/OTH ID-FEL,1,1B,0401,2020/01/06 05:40:00+00
281,1430738,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,1,1C,0447,2020/01/06 03:35:00+00
282,1430739,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3M,0734,2020/01/06 16:58:00+00
283,1430741,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5B,1621,2020/01/05 03:00:00+00
284,1430743,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2B,0563,2020/01/05 15:50:00+00
285,1430744,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,1,1A,0337,2020/01/05 19:11:00+00
286,1430745,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,1,1C,0449,2020/01/06 15:20:00+00
287,1430746,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,1,1B,0421,2020/01/06 21:59:00+00
288,1430753,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4B,0987,2020/01/06 13:42:00+00
289,1430754,7000,83,RELEASE,849(B)(1) CERTIFICATE OF RELEA,3,3M,0734,2020/01/06 16:25:00+00
290,1430758,2399,2,LARCENY,484 PC PETTY THEFT,4,4B,1356,2020/01/03 20:30:00+00
291,1430761,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,2,2C,0625,2020/01/06 18:44:00+00
292,1430762,5499,15,TRAFFIC,23103(A) RECKLESS ON HIGHWAY,2,2B,0564,2020/01/06 17:34:00+00
293,1430768,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,4,4A,0933,2020/01/07 01:19:00+00
294,1430770,5707,0,PRIVACY,602 PC TRESPASS,6,6E,1115,2020/01/03 14:11:00+00
295,1430776,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,3,3B,0736,2020/01/07 00:25:00+00
296,1430777,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,5,5A,1364,2020/01/07 03:00:00+00
297,1430778,1313,19,BATTERY,242 PC BATTERY CIVILIAN,4,4A,1202,2020/01/06 16:57:00+00
298,1430779,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2A,0204,2020/01/06 22:51:00+00
299,1430780,2604,0,FRAUD,529(A) FALSE PERSONATION-FEL,6,6B,1421,2020/01/06 03:24:00+00
300,1430783,2699,28,FRAUD,537(A)(1) DEFRAD INNKEEP <$400,3,3M,0741,2020/01/07 04:13:00+00
301,1430784,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,4,4C,1247,2020/01/07 02:22:00+00
302,1430785,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5B,1369,2020/01/07 07:06:00+00
303,1430794,3599,61,NARCOTICS,11350(A) POSS CONTROLLED SUBST,5,5A,1363,2020/01/06 07:58:00+00
304,1430795,2502,01,FORGERY,470(A) PC FORGE ID/DL W/INTENT,2,2C,0626,2020/01/06 17:43:00+00
305,1430797,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,1,1B,0440,2020/01/06 02:40:00+00
306,1430798,5299,127,WEAPON OFFENSE,30305(A)(1) FELON POSS AMMO-F,5,5C,1647,2020/01/07 03:52:00+00
307,1430800,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,4,4A,0906,2020/01/07 04:19:00+00
308,1430801,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6A,1034,2020/01/07 05:36:00+00
309,1430802,5707,5,TRESPASS,602(K)TRESPASS:INJURE PROPERTY,3,3M,0744,2020/01/07 07:10:00+00
310,1430805,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1427,2020/01/06 00:05:00+00
311,1430808,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0302,2020/01/07 06:30:00+00
312,1430810,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,2,2A,0504,2020/01/07 08:00:00+00
313,1430811,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,6,6B,1035,2020/01/06 10:08:00+00
314,1430812,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,2,2A,0232,2020/01/07 06:06:00+00
315,1430813,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6E,0886,2020/01/06 14:44:00+00
316,1430814,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5B,1602,2020/01/06 23:22:00+00
317,1430815,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4A,0905,2020/01/02 19:21:00+00
318,1430816,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,2,2A,0233,2020/01/06 23:30:00+00
319,1430817,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,5,5C,1623,2020/01/04 04:00:00+00
320,1430819,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0567,2020/01/07 03:00:00+00
321,1430821,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5C,1624,2020/01/03 02:04:00+00
322,1430822,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3A,0772,2020/01/07 00:00:00+00
323,1430828,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4C,1275,2020/01/02 00:15:00+00
324,1430833,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2C,0619,2020/01/04 20:00:00+00
325,1430834,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,5,5A,1398,2020/01/04 21:45:00+00
326,1430841,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6C,1441,2020/01/07 19:00:00+00
327,1430846,2399,2,LARCENY,484 PC PETTY THEFT,5,5A,1522,2020/01/06 03:00:00+00
328,1430847,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1C,0409,2020/01/04 23:15:00+00
329,1430850,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0606,2020/01/05 04:00:00+00
330,1430858,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6B,1087,2020/01/05 04:00:00+00
331,1430861,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,3,3A,0785,2020/01/05 02:01:00+00
332,1430862,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,2,2A,0517,2020/01/07 16:45:00+00
333,1430864,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0936,2020/01/07 22:50:00+00
334,1430866,2602,0,FRAUD,FRAUD-SWINDLE,4,4B,1356,2020/01/07 22:30:00+00
335,1430867,5212,54A,WEAPON OFFENSE,21310 POSS DIRK/DAGGER-MISD,3,3M,0734,2020/01/06 15:09:00+00
336,1430868,3563,0,NARCOTICS,11358 HS CULTIVATE MARIJUANA,5,5C,1651,2020/01/01 20:03:00+00
337,1430869,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,4,4A,0907,2020/01/06 21:50:00+00
338,1430870,3599,61,NARCOTICS,11350(A) POSS CONTROLLED SUBST,1,1C,0409,2020/01/06 22:42:00+00
339,1430872,2999,38,VANDALISM,594(B)(1) VANDAL OVER $400-M,3,3M,0735,2020/01/07 07:37:00+00
340,1430873,2803,04,STOLEN PROP,496D(A) PURCH STLN VEH-FEL,4,4A,0906,2020/01/07 08:06:00+00
341,1430874,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,5,5C,1606,2020/01/07 08:19:00+00
342,1430875,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4B,0958,2020/01/07 01:00:00+00
343,1430876,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,5,5A,1371,2020/01/07 10:43:00+00
344,1430877,1313,0,ASSAULT,240 PC ASSAULT/SIMPLE-CIVILIAN,3,3M,0735,2020/01/07 16:16:00+00
345,1430878,1299,2,ROBBERY,211 PC ROBBERY-BUSINESS,3,3M,0732,2020/01/07 18:32:00+00
346,1430880,7399,81,PUBLIC ORDER,374.4(A) LITTERING,1,1C,0456,2020/01/07 22:20:00+00
347,1430881,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,3,3B,0768,2020/01/07 19:00:00+00
348,1430883,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6E,1102,2020/01/03 05:00:00+00
349,1430884,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,6,6C,1405,2020/01/06 19:34:00+00
350,1430885,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6B,1402,2020/01/07 18:49:00+00
351,1430887,3599,61,NARCOTICS,11350(A) POSS CONTROLLED SUBST,1,1C,0449,2020/01/07 07:21:00+00
352,1430890,3562,0,NARCOTICS,11357(B)HS POSS -28.5GR MARIJ,1,1A,0345,2020/01/06 04:07:00+00
353,1430894,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3M,0751,2020/01/07 18:02:00+00
354,1430895,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,4,4A,0905,2020/01/07 20:09:00+00
355,1430896,4803,3,OBSTRUCTING,148.9(A) PC FALSE ID TO OFCR,6,6A,1071,2020/01/07 18:03:00+00
356,1430898,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,3,3B,0767,2020/01/06 00:59:00+00
357,1430899,2302,0,LARCENY,487(C) GRAND THEFT-PURSE SNTCH,2,2C,0603,2020/01/05 23:04:00+00
358,1430901,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6C,1446,2020/01/06 10:17:00+00
359,1430905,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5C,1651,2020/01/02 21:00:00+00
360,1430909,3599,61,NARCOTICS,11350(A) POSS CONTROLLED SUBST,1,1B,0421,2020/01/07 07:25:00+00
361,1430913,4803,3,OBSTRUCTING,148.9(A) PC FALSE ID TO OFCR,3,3B,0716,2020/01/08 05:41:00+00
362,1430914,3599,44,NARCOTICS,11550(A)HS UNDER INFL NARCOTIC,3,3A,0776,2020/01/08 03:10:00+00
363,1430916,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,1,1B,0404,2020/01/08 02:08:00+00
364,1430917,5299,01,WEAPON OFFENSE,417.4 PC BRANDISH IMIT FIREARM,2,2C,0603,2020/01/08 07:10:00+00
365,1430919,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,2,2B,0546,2020/01/07 23:58:00+00
366,1430937,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2A,0505,2020/01/06 18:30:00+00
367,1430938,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2A,0206,2020/01/07 04:07:00+00
368,1430939,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6D,0801,2020/01/03 17:00:00+00
369,1430940,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,2,2C,0626,2020/01/08 00:35:00+00
370,1430941,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,2,2C,0625,2020/01/04 15:45:00+00
371,1430943,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,5,5A,1522,2020/01/03 23:30:00+00
372,1430944,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,2,2C,0603,2020/01/06 17:35:00+00
373,1430945,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,4,4C,1262,2020/01/06 17:30:00+00
374,1430947,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,1,1A,0337,2020/01/06 21:55:00+00
375,1430948,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,2,2A,0224,2020/01/07 07:55:00+00
376,1430951,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,4,4C,1254,2020/01/04 08:00:00+00
377,1430953,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0337,2020/01/08 03:16:00+00
378,1430954,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,2,2A,0224,2020/01/07 08:00:00+00
379,1430955,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1A,0130,2020/01/05 20:25:00+00
380,1430957,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,3,3B,0778,2020/01/08 01:30:00+00
381,1430958,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,5,5C,1637,2020/01/04 23:00:00+00
382,1430959,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1A,0336,2020/01/05 05:30:00+00
383,1430960,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,5,5B,1602,2020/01/07 22:40:00+00
384,1430984,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1B,0440,2020/01/08 04:20:00+00
385,1430989,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,1,1A,0136,2020/01/07 20:57:00+00
386,1431002,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0222,2020/01/06 02:00:00+00
387,1431003,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1448,2020/01/06 02:00:00+00
388,1431004,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5C,1607,2020/01/07 07:00:00+00
389,1431007,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0748,2020/01/03 03:35:00+00
390,1431008,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0444,2020/01/02 20:00:00+00
391,1431009,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0225,2020/01/05 00:00:00+00
392,1431010,5707,08,TREPASS,602(H)(1)TRESPASS POSTED LAND,3,3A,0704,2020/01/07 13:26:00+00
393,1431012,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0435,2020/01/04 08:00:00+00
394,1431015,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6C,1152,2020/01/06 18:05:00+00
395,1431018,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0746,2020/01/08 02:45:00+00
396,1431019,2399,2,LARCENY,484 PC PETTY THEFT,6,6D,0821,2020/01/07 16:00:00+00
397,1431020,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0742,2020/01/07 04:30:00+00
398,1431025,2999,03,VANDALISM,594(B)(1) VANDALISM GRAF >$400,4,4C,1294,2020/01/08 08:00:00+00
399,1431033,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0337,2020/01/08 03:16:00+00
400,1431034,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5C,1607,2020/01/03 03:30:00+00
401,1431036,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2C,0628,2020/01/04 22:03:00+00
402,1431037,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0123,2020/01/07 21:30:00+00
403,1431038,2602,0,FRAUD,FRAUD-SWINDLE,4,4A,0912,2020/01/07 22:53:00+00
404,1431040,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0337,2020/01/08 04:12:00+00
405,1431042,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0603,2020/01/05 21:15:00+00
406,1431045,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5B,1399,2020/01/08 16:58:00+00
407,1431046,2999,35,VANDALISM,594(A)(2) VANDALISM-DAMAGE,4,4B,1356,2020/01/08 17:00:00+00
408,1431048,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0328,2020/01/05 21:00:00+00
409,1431050,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0637,2020/01/05 22:30:00+00
410,1431051,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0732,2020/01/02 21:30:00+00
411,1431052,2399,2,LARCENY,484 PC PETTY THEFT,4,4B,1356,2020/01/06 19:15:00+00
412,1431054,2399,2,LARCENY,484 PC PETTY THEFT,5,5B,1603,2020/01/05 06:50:00+00
413,1431055,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,1278,2020/01/04 01:15:00+00
414,1431057,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0343,2020/01/07 02:06:00+00
415,1431058,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0913,2020/01/07 00:15:00+00
416,1431059,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5A,1396,2020/01/07 13:12:00+00
417,1431060,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,1298,2020/01/07 00:30:00+00
418,1431061,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0123,2020/01/07 00:05:00+00
419,1431062,2399,2,LARCENY,484 PC PETTY THEFT,2,2B,0553,2020/01/02 19:10:00+00
420,1431064,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0732,2020/01/05 08:30:00+00
421,1431066,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4B,0969,2020/01/08 17:00:00+00
422,1431072,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0738,2020/01/08 04:50:00+00
423,1431074,2205,3,BURGLARY,459.5 BURGLARY SHOPLIFT < $950,3,3B,0737,2020/01/07 00:46:00+00
424,1431075,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0841,2020/01/06 01:40:00+00
425,1431080,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,4,4C,1286,2020/01/05 10:00:00+00
426,1431081,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,6,6D,0811,2020/01/04 03:30:00+00
427,1431084,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3M,0732,2020/01/04 21:20:00+00
428,1431085,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2A,0506,2020/01/01 22:42:00+00
429,1431086,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0328,2020/01/04 05:21:00+00
430,1431087,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3A,0783,2020/01/04 01:23:00+00
431,1431088,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0307,2020/01/03 22:50:00+00
432,1431089,2310,0,LARCENY,1708 US THEFT OF MAIL,1,1B,0478,2020/01/06 23:02:00+00
433,1431090,2310,0,LARCENY,1708 US THEFT OF MAIL,6,6A,1001,2020/01/06 02:05:00+00
434,1431092,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4A,0906,2020/01/06 06:00:00+00
435,1431096,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,5,5A,1501,2020/01/08 15:27:00+00
436,1431097,3599,62,NARCOTICS,11377(A) POSS DAN DRUG/SUPER X,6,6B,1068,2020/01/08 14:30:00+00
437,1431098,2309,0,LARCENY,484 PC PETTY THEFT/OUTSIDE,4,4C,1259,2020/01/08 12:24:00+00
438,1431100,2999,33,VANDALISM,594(A)(2) VANDALISM-DAMAGE,1,1C,0447,2020/01/08 05:30:00+00
439,1431105,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2A,0236,2020/01/05 00:14:00+00
440,1431106,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0333,2020/01/08 05:00:00+00
441,1431107,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3A,0765,2020/01/06 16:30:00+00
442,1431108,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,1,1B,0478,2020/01/07 18:22:00+00
443,1431109,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4A,0936,2020/01/04 11:20:00+00
444,1431110,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1654,2020/01/05 10:00:00+00
445,1431111,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3B,0747,2020/01/04 13:15:00+00
446,1431119,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4A,0906,2020/01/05 03:41:00+00
447,1431121,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,6,6B,1018,2020/01/08 10:45:00+00
448,1431123,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,1,1A,0308,2020/01/08 10:23:00+00
449,1431124,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3A,0704,2020/01/08 09:31:00+00
450,1431125,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5A,1522,2020/01/05 23:55:00+00
451,1431135,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1295,2020/01/05 03:30:00+00
452,1431138,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0725,2020/01/05 11:00:00+00
453,1431140,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4B,0986,2020/01/05 12:00:00+00
