FID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date
232,1001610,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4A,0907,2014/01/03 16:36:00
233,1001611,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3A,0764,2014/01/05 10:09:00
234,1001613,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,6,6B,1065,2014/01/04 09:03:00
235,1001629,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3C,1102,2014/01/04 11:00:00
236,1001634,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,2,2B,0563,2014/01/05 07:47:00
237,1001635,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0337,2014/01/05 07:57:00
238,1001636,2399,2,LARCENY,484 PC PETTY THEFT,1,1B,0441,2014/01/05 09:17:59
239,1001641,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,4,4B,0998,2014/01/04 18:04:59
240,1001646,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,1,1C,0447,2014/01/05 20:16:00
241,1001678,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,3,3C,0841,2014/01/04 11:28:00
242,1001681,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,5,5A,1363,2014/01/04 12:29:00
243,1001695,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,2,2A,0505,2014/01/03 18:00:00
244,1001697,1299,4,ROBBERY,212.5(B) ROB-VICINITY OF ATM,1,1A,0336,2014/01/05 05:55:59
245,1001708,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5B,1604,2014/01/04 05:29:59
246,1001714,5213,5,WEAPON OFFENSE,246.3(A) PC NEGL DISCH FIREARM,5,5B,1621,2014/01/05 02:45:59
247,1001715,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,2,2A,0223,2014/01/05 03:55:00
248,1001716,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2A,0237,2014/01/04 11:00:00
249,1001718,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,3,3A,0709,2014/01/05 04:47:59
250,1001720,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0747,2014/01/05 05:10:59
251,1001862,1203,0,ROBBERY,211 PC ROBBERY-SHOPLIFT,3,3B,0727,2014/01/04 20:06:00
252,1001344,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,1,1A,0306,2014/01/02 04:34:59
253,1001349,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,3,3A,0775,2014/01/03 08:10:59
254,1001364,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2C,0604,2014/01/03 00:00:00
255,1001863,5212,01,WEAPON OFFENSE,417(A)1) PC BRANDISH NON-GUN,2,2B,0564,2014/01/05 15:00:00
256,1001367,5212,54,WEAPON OFFENSE,21310 POSS DIRK/DAGGER-FEL,3,3B,0778,2014/01/03 22:15:00
257,1001864,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5B,1614,2014/01/05 01:20:00
258,1001368,2604,0,FRAUD,529 PC FALSE PERSONATION,3,3C,0856,2014/01/01 20:45:00
259,1001866,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2A,0501,2014/01/06 08:00:00
260,1001369,5213,4,WEAPON OFFENSE,246 PC SHOOT OCCUP DWELL/VEH,2,2A,0506,2014/01/01 08:00:00
261,1001876,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0788,2014/01/06 22:30:00
262,1001370,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5B,1369,2014/01/03 19:49:00
263,1001884,2604,4,FRAUD,530 PC FALSE PERS. REC PROP,4,4C,1282,2014/01/07 00:56:00
264,1001371,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,3,3A,0721,2014/01/03 16:34:59
265,1001886,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1086,2014/01/06 05:34:00
266,1001372,3532,0,DANGEROUS DRUG,11350(A)HS POSS CNTRL SUBST,3,3B,0748,2014/01/03 22:57:00
267,1001887,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6B,1065,2014/01/05 20:00:00
268,1001373,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,3,3A,0732,2014/01/03 19:30:00
269,1001896,1399,3,BATTERY,243(C)(1) BATTERY EMERG PERSON,3,3A,0721,2014/01/05 18:43:59
270,1001374,3562,0,NARCOTICS,11357(B)HS POSS -28.5GR MARIJ,4,4A,0905,2014/01/03 23:42:00
271,1001897,5707,0,PRIVACY,602 PC TRESPASS,3,3M,0742,2014/01/05 18:52:00
272,1001375,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,3,3B,0748,2014/01/03 22:05:00
273,1001898,3562,0,NARCOTICS,11357(B)HS POSS -28.5GR MARIJ,3,3M,0742,2014/01/06 04:34:00
274,1001376,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,2,2C,0619,2014/01/04 00:59:00
275,1001899,5299,117,WEAPON OFFENSE,22610 ILL POSS OF STUNGUN,2,2B,0563,2014/01/06 17:55:00
276,1001377,2205,1,BURGLARY,459 PC BURG BUSINESS-SHOPLIFT,5,5C,1623,2014/01/04 01:36:00
277,1001900,3562,0,NARCOTICS,11357(B)HS POSS -28.5GR MARIJ,3,3M,0744,2014/01/06 18:42:00
278,1001380,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,2,2C,0612,2014/01/02 21:16:00
279,1001906,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3M,0734,2014/01/06 23:45:00
280,1001381,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4C,1268,2014/01/02 00:59:59
281,1001908,3532,0,DANGEROUS DRUG,11350(A)HS POSS CNTRL SUBST,3,3M,0742,2014/01/07 00:03:00
282,1001400,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,6,6B,1086,2014/01/03 07:14:00
283,1001909,3562,0,NARCOTICS,11357(B)HS POSS -28.5GR MARIJ,4,4B,1326,2014/01/05 06:26:00
284,1001401,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,3,3B,0748,2014/01/04 08:25:00
285,1001914,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6C,1445,2014/01/05 12:35:00
286,1001402,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,UI,UI,UI,2014/01/03 03:04:59
287,1001916,3532,0,DANGEROUS DRUG,11350(A)HS POSS CNTRL SUBST,5,5A,1503,2014/01/06 20:55:00
288,1001403,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3C,0843,2014/01/04 09:10:00
289,1001917,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,2,2B,0564,2014/01/06 05:15:00
290,1001406,2399,3,THEFT,485 PC PETTY THFT LOST PROP-M,6,6A,1052,2014/01/03 08:58:00
291,1001919,2999,031,VANDALISM,594(B)(1) VAND/METL THFT >$400,3,3C,1116,2014/01/05 02:00:00
292,1001407,4099,01,SEXUAL OFFENSE,653.22(A) LOITER PROSTITUTION,UI,UI,UI,2014/01/04 06:37:59
293,1001920,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2C,0606,2014/01/07 00:24:59
294,1001408,2205,1,BURGLARY,459 PC BURG BUSINESS-SHOPLIFT,4,4A,0905,2014/01/04 01:54:00
295,1001921,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4C,1227,2014/01/05 17:44:00
296,1001410,2399,21,THEFT,666 PETTY THEFT W/PRIORS-FEL,4,4A,0908,2014/01/04 04:54:59
297,1001411,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3A,0735,2014/01/03 06:00:00
298,1001412,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,3,3C,0835,2014/01/02 03:59:59
299,1001413,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,5,5A,1502,2014/01/03 18:21:59
300,1001414,5213,5A,WEAPON OFFENSE,246.3(B) PC DISCH BB DEVICE,1,1A,0106,2014/01/03 19:01:00
301,1001420,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0447,2014/01/04 02:00:00
302,1001421,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,4,4C,1268,2014/01/04 03:35:00
303,1001422,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1A,0307,2014/01/04 04:38:59
304,1001426,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3C,1116,2014/01/04 07:04:00
305,1001429,2307,0,LARCENY,487(A) GRAND THEFT-COIN MACHIN,3,3M,0742,2014/01/02 11:55:00
306,1001430,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0419,2014/01/04 03:59:59
307,1001431,3532,0,DANGEROUS DRUG,11350(A)HS POSS CNTRL SUBST,1,1B,0422,2014/01/04 10:25:59
308,1001432,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2A,0505,2014/01/03 05:00:00
309,1001438,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,3,3C,1126,2014/01/04 08:18:00
310,1001439,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3B,0747,2014/01/02 18:13:00
311,1001440,2206,0,BURGLARY,466 PC POSS OF BURG TOOLS,6,6C,1124,2014/01/04 11:15:00
312,1001464,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1225,2014/01/04 03:30:00
313,1001471,3532,0,DANGEROUS DRUG,11350(A)HS POSS CNTRL SUBST,3,3A,0732,2014/01/03 23:12:00
314,1001480,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,3,3M,0731,2014/01/04 17:29:59
315,1001481,3699,22,SEX REGISTRATI,290.011(A) TRANS-30 DAY UPDTE,3,3A,0704,2014/01/04 18:37:59
316,1001493,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,1,1C,0405,2014/01/04 07:25:59
317,1001494,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,2,2C,0619,2014/01/04 19:36:00
318,1001495,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1A,0104,2014/01/03 12:30:00
319,1001496,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2C,0603,2014/01/03 20:00:00
320,1001497,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0522,2014/01/01 20:00:00
321,1001501,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,2,2B,0551,2014/01/04 19:50:00
322,1001509,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,1203,2014/01/02 14:00:00
323,1001923,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0232,2014/01/06 00:49:00
324,1001924,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0449,2014/01/02 08:00:00
325,1001926,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0567,2014/01/06 05:10:59
326,1001927,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,1,1A,0306,2014/01/05 09:59:59
327,1001931,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2C,0557,2014/01/06 23:10:00
328,1001932,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2B,0552,2014/01/04 23:00:00
329,1001934,1212,0,ROBBERY,215(A) PC CARJACKING,2,2B,0537,2014/01/06 18:30:00
330,1001937,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,4,4B,1356,2014/01/06 14:00:00
331,1001938,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3C,1116,2014/01/06 18:17:00
332,1001942,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,3,3C,0898,2014/01/06 16:44:59
333,1001946,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,6,6B,1401,2014/01/02 07:40:00
334,1001952,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,4,4B,1351,2014/01/07 02:42:59
335,1001953,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,3,3B,0786,2014/01/07 06:08:00
336,1001956,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1C,0449,2014/01/06 18:59:59
337,1001959,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2B,0542,2014/01/04 18:59:59
338,1001960,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3B,0747,2014/01/05 00:55:00
339,1001962,3582,01,NARCOTICS,11350(B)HS POSSESS QUAALUDES,2,2B,0552,2014/01/07 04:47:00
340,1001981,3562,0,NARCOTICS,11357(B)HS POSS -28.5GR MARIJ,4,4C,1291,2014/01/07 06:14:00
341,1001982,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3B,0748,2014/01/07 06:33:59
342,1001984,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0558,2014/01/07 06:55:00
343,1001985,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,5,5B,1621,2014/01/07 10:38:00
344,1001986,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,6,6B,1065,2014/01/07 09:52:00
345,1001988,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6A,1061,2014/01/07 07:05:00
346,1001997,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,2,2C,0558,2014/01/07 05:42:00
347,1001998,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2A,0214,2014/01/01 11:39:59
348,1001999,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6B,1421,2014/01/04 15:46:59
349,1002004,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5C,1653,2014/01/07 01:30:00
350,1002007,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,1,1A,0110,2014/01/07 06:24:00
351,1002175,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6A,1034,2014/01/04 02:19:59
352,1002178,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0767,2014/01/06 14:55:00
353,1002179,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,0918,2014/01/06 05:00:00
354,1002180,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,4,4A,0906,2014/01/05 06:14:59
355,1002182,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0623,2014/01/05 21:59:59
356,1002186,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0604,2014/01/05 03:00:00
357,1002187,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0451,2014/01/05 21:59:59
358,1002189,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0928,2014/01/03 06:00:00
359,1002190,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1654,2014/01/04 09:00:00
360,1002191,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,4,4A,0916,2014/01/04 09:59:59
361,1002194,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0136,2014/01/03 08:00:00
362,1002198,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,1,1A,0123,2014/01/06 20:15:00
363,1002201,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,0905,2014/01/06 21:59:59
364,1002203,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,4,4C,0985,2014/01/06 15:30:00
365,1002206,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0440,2014/01/07 04:09:59
366,1002210,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1654,2014/01/07 12:30:00
367,1002213,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0436,2014/01/08 08:29:59
368,1002215,3532,0,DANGEROUS DRUG,11350(A)HS POSS CNTRL SUBST,6,6C,1404,2014/01/02 01:46:00
369,1002218,2399,2,LARCENY,484 PC PETTY THEFT,5,5C,1637,2014/01/04 15:59:59
370,1002221,2399,24,LARCENY,484 PC PETTY THFT-RECYCL METAL,4,4B,1333,2014/01/07 11:22:00
371,1002223,2604,42,FRAUD,530.5(A) GET CRED W/OTH ID-FEL,2,2A,0512,2014/01/08 19:15:00
372,1002224,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,4,4A,0957,2014/01/07 15:06:00
373,1002228,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3M,0732,2014/01/05 03:24:59
374,1002229,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2C,0602,2014/01/05 02:34:00
375,1002233,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5C,1623,2014/01/07 00:59:59
376,1002236,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,6,6A,1041,2014/01/06 08:00:59
377,1002237,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6B,1421,2014/01/07 05:00:00
378,1002242,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,4,4B,1356,2014/01/05 02:44:00
379,1002247,2605,13,THEFT,484G PC THEFT BY CREDIT CARD,4,4A,0912,2014/01/02 15:59:59
380,1002249,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3C,0877,2014/01/04 18:30:00
381,1002250,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,6,6B,1421,2014/01/05 18:27:59
382,1002251,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,2,2B,0545,2014/01/06 01:34:00
383,1002253,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2A,0508,2014/01/07 01:24:00
384,1002254,2399,24,LARCENY,484 PC PETTY THFT-RECYCL METAL,3,3C,1103,2014/01/08 11:41:00
385,1002255,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2A,0223,2014/01/08 05:29:59
386,1002259,2803,04,STOLEN PROP,496D(A) PURCH STLN VEH-FEL,UI,UI,UI,2014/01/08 20:42:59
387,1002263,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,5,5A,1506,2014/01/09 02:50:00
388,1002264,5011,0,OBST JUDICIARY,3056 PAROLE VIOLATION,3,3M,0742,2014/01/08 22:30:00
389,1002265,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,3,3M,0746,2014/01/08 22:15:00
390,1002266,1399,6,ASSAULT,368(B)(1) CRUELTY ELDER W/INJ,1,1B,0401,2014/01/08 21:24:00
391,1002267,1313,19,BATTERY,242 PC BATTERY CIVILIAN,4,4A,0907,2014/01/08 21:20:00
392,1002268,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,2,2B,0532,2014/01/08 16:15:00
393,1002270,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,3,3M,0745,2014/01/05 10:01:00
394,1002271,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6A,1032,2014/01/07 23:58:59
395,1002272,2501,01,FORGERY,476 PC PASS FICTICIOUS CHECK,6,6A,1041,2014/01/07 17:25:00
396,1002273,5212,54,WEAPON OFFENSE,21310 POSS DIRK/DAGGER-FEL,3,3C,0856,2014/01/08 06:04:00
397,1002280,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,5,5B,1369,2014/01/05 02:58:59
398,1002282,2399,2,LARCENY,484 PC PETTY THEFT,5,5C,1639,2014/01/06 04:05:00
399,1002284,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5B,1604,2014/01/06 06:59:59
400,1002285,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5B,1604,2014/01/06 21:56:59
401,1002412,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3A,0714,2014/01/07 12:00:00
402,1002573,5212,06,WEAPON OFFENSE,626.10(A) PC POSS WPN SCHL ZN,6,6C,1121,2014/01/09 18:56:59
403,1002416,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,1285,2014/01/09 18:59:59
404,1002579,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,1,1A,0337,2014/01/04 23:29:59
405,1002417,2604,4,FRAUD,530 PC FALSE PERS. REC PROP,1,1A,0136,2014/01/03 21:14:59
406,1002585,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,6,6B,1068,2014/01/08 23:29:59
407,1002418,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,UI,UI,UI,2014/01/08 19:44:59
408,1002591,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,5,5C,1607,2014/01/10 02:25:00
409,1002419,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0618,2014/01/06 21:59:59
410,1003039,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1C,0447,2014/01/12 02:39:00
411,1002595,5212,83,WEAPON OFFENSE,29900(A) POSS FIREARM VIOL FEL,6,6C,1424,2014/01/10 03:33:00
412,1002420,2309,0,LARCENY,484 PC PETTY THEFT/OUTSIDE,4,4A,0964,2014/01/07 09:30:00
413,1002599,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2B,0537,2014/01/10 05:10:59
414,1003044,5404,16,TRAFFIC,23152(E) DUI DRUGS,6,6C,1422,2014/01/11 22:11:00
415,1002421,5011,2,OBST JUDICIARY,3455(A)(4) PC FLASH PAROLE HLD,UI,UI,UI,2014/01/09 00:10:00
416,1002602,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2A,0226,2014/01/08 02:55:00
417,1003047,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,3,3C,1116,2014/01/08 19:50:00
418,1002422,5011,2,OBST JUDICIARY,3455(A)(4) PC FLASH PAROLE HLD,3,3A,0707,2014/01/05 06:40:00
419,1002286,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5A,1522,2014/01/07 01:24:00
420,1002606,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1A,0324,2014/01/08 19:57:59
421,1003048,2505,0,FORGERY,FORGERY-PASSING COUNTERFEIT,6,6B,1401,2014/01/11 04:38:59
422,1002425,3560,0,NARCOTICS,11360(A)HS SALE/TRANSP MARIJ,3,3M,0742,2014/01/08 21:24:59
423,1002287,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,3,3C,1101,2014/01/07 02:19:59
424,1002609,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2A,0517,2014/01/02 20:13:59
425,1003049,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,3,3C,0874,2014/01/10 20:00:00
426,1002436,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1C,0418,2014/01/07 22:54:59
427,1002293,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1A,0103,2014/01/01 18:30:00
428,1002617,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0768,2014/01/09 18:59:59
429,1003050,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6B,1421,2014/01/08 05:00:00
430,1002294,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1443,2014/01/09 02:45:00
431,1002441,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0704,2014/01/08 17:10:00
432,1002618,2299,09,BURGLARY,459 PC BURG UNSPECIFIED-FEL,4,4A,0925,2014/01/08 22:22:59
433,1003051,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,4,4C,1294,2014/01/11 02:06:00
434,1002297,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,6,6B,1421,2014/01/08 00:55:00
435,1002442,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,2,2C,0614,2014/01/09 01:34:00
436,1002634,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5A,1503,2014/01/10 05:00:00
437,1003052,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,3,3C,0899,2014/01/11 02:18:00
438,1002299,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5C,1624,2014/01/06 18:35:00
439,1002444,5213,4,WEAPON OFFENSE,246 PC SHOOT OCCUP DWELL/VEH,5,5A,1386,2014/01/09 10:12:00
440,1002645,2501,0,FORGERY,470(D) FORGERY - CHECKS ETC,4,4A,0964,2014/01/10 08:00:59
441,1003053,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,3,3C,0872,2014/01/12 03:00:00
442,1002302,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,1,1A,0115,2014/01/08 13:18:00
443,1002449,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,4,4B,1326,2014/01/09 10:41:00
444,1002648,2602,0,FRAUD,FRAUD-SWINDLE,5,5B,1622,2014/01/10 00:00:00
445,1003056,3572,0,NARCOTICS,11377(A) POSS AMPHETAMINES,2,2B,0564,2014/01/12 03:14:00
446,1002307,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3B,0738,2014/01/05 04:34:59
447,1002309,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0224,2014/01/08 15:26:00
448,1002310,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,5,5B,1369,2014/01/08 16:12:59
449,1002311,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6B,1421,2014/01/09 08:00:00
450,1002314,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,3,3C,0874,2014/01/08 00:01:00
451,1002315,2602,0,FRAUD,FRAUD-SWINDLE,1,1A,0336,2014/01/08 18:42:00
452,1002316,3599,35,NARCOTICS,11378 HS POSS CNTRL SUB/SALE,1,1B,0444,2014/01/08 19:15:00
453,1002317,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5C,1637,2014/01/09 06:30:00
454,1002318,5011,0,OBST JUDICIARY,3056 PAROLE VIOLATION,6,6A,1053,2014/01/08 18:51:00
455,1002321,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2B,0564,2014/01/08 20:48:59
456,1002323,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3A,0705,2014/01/05 18:30:00
457,1002324,2205,1,BURGLARY,459 PC BURG BUSINESS-SHOPLIFT,2,2C,0616,2014/01/08 21:30:00
458,1002326,2205,1,BURGLARY,459 PC BURG BUSINESS-SHOPLIFT,2,2C,0619,2014/01/08 23:55:00
459,1002327,3699,22,SEX REGISTRATI,290.011(A) TRANS-30 DAY UPDTE,4,4B,0958,2014/01/09 00:55:00
460,1002330,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5B,1621,2014/01/09 06:59:59
461,1002334,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,1,1C,0414,2014/01/09 11:10:00
462,1002335,5299,127,WEAPON OFFENSE,30305(A)(1) FELON POSS AMMO-F,5,5C,1605,2014/01/08 23:34:00
463,1002337,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0233,2014/01/09 09:59:59
464,1002341,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,6,6C,1404,2014/01/09 05:34:00
