FID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date
231,1148226,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,4,4B,0958,2016/01/01 08:15:00
232,1148228,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,4,4C,0985,2016/01/04 13:15:00
233,1148229,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,6,6B,1067,2016/01/06 01:50:59
234,1148230,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0877,2016/01/05 03:30:00
235,1148231,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6C,1131,2016/01/03 03:10:00
236,1148235,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0401,2016/01/05 07:54:59
237,1148236,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0628,2016/01/03 03:20:00
238,1148238,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,5,5C,1606,2016/01/07 01:09:59
239,1148240,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0343,2016/01/02 10:30:00
240,1148242,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0619,2016/01/05 04:05:00
241,1148243,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0765,2016/01/02 03:30:00
242,1148244,2399,2,LARCENY,484 PC PETTY THEFT,4,4B,0969,2016/01/03 21:59:59
243,1148245,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,1,1A,0136,2016/01/01 20:05:00
244,1148246,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,2,2A,0231,2016/01/02 10:25:00
245,1148247,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6B,1064,2016/01/06 00:42:00
246,1148248,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4B,1334,2016/01/04 02:15:00
247,1148249,7000,99,SAC CITY CODE,SAC CITY CODE VIOLATION-INFRAC,4,4C,1279,2016/01/04 00:19:00
248,1148251,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,4,4B,1336,2016/01/07 01:06:59
249,1148252,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3A,0707,2016/01/06 22:14:00
250,1148253,2404,4,AUTO THEFT,487(D)(1) GRAND THEFT AUTO,5,5A,1398,2016/01/07 05:15:00
251,1147823,2605,3,FRAUD,484E(C)PC POSS CARD W/O CONSNT,3,3B,0736,2016/01/05 01:01:00
252,1147824,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,3,3B,0726,2016/01/04 06:00:00
253,1147827,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,4,4A,0902,2016/01/04 18:59:59
254,1147832,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6D,0804,2016/01/05 08:00:00
255,1147833,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1267,2016/01/03 18:59:59
256,1147839,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,6,6B,1084,2016/01/05 18:26:00
257,1147840,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6A,1022,2016/01/05 14:05:00
258,1147844,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,1,1B,0434,2016/01/02 20:00:00
259,1147850,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4C,1282,2016/01/04 15:30:00
260,1147852,1299,2,ROBBERY,211 PC ROBBERY-BUSINESS,2,2C,0604,2016/01/05 02:26:59
261,1147853,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0527,2016/01/05 14:29:59
262,1147854,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,5,5B,1369,2016/01/05 19:41:59
263,1147860,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,3,3M,0731,2016/01/05 08:10:00
264,1147861,1212,0,ROBBERY,215(A) PC CARJACKING,3,3M,0744,2016/01/05 09:48:00
265,1147866,2604,4,FRAUD,530 PC FALSE PERS. REC PROP,2,2A,0239,2016/01/02 20:00:00
266,1147867,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,2,2A,0514,2016/01/02 17:00:00
267,1147869,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6B,1017,2016/01/05 09:30:00
268,1147870,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0422,2016/01/05 05:00:00
269,1147871,2399,32,LARCENY,487(D)(2) GRAND THFT GUN <$950,5,5C,1654,2016/01/05 17:29:59
270,1147872,7399,62,SAC CITY CODE,12.52.030(A) UNLAWFUL CAMP-PUB,3,3M,0734,2016/01/05 06:00:00
271,1147873,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,5,5C,1606,2016/01/05 16:38:59
272,1147874,4801,5,OBSTRUCTING,69 PC RESIST/OBSTRCT EXEC OFC,2,2C,0603,2016/01/05 16:54:59
273,1147875,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6A,1042,2016/01/05 17:48:00
274,1147878,2399,2,LARCENY,484 PC PETTY THEFT,5,5C,1639,2016/01/05 23:57:00
275,1147888,7399,62,SAC CITY CODE,12.52.030(A) UNLAWFUL CAMP-PUB,3,3M,0734,2016/01/02 09:42:00
276,1147889,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,1,1B,0435,2016/01/06 00:17:00
277,1147890,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,1,1A,0333,2016/01/06 01:40:00
278,1147891,1203,0,ROBBERY,211 PC ROBBERY-SHOPLIFT,2,2C,0619,2016/01/06 02:09:00
279,1147892,1313,19,BATTERY,242 PC BATTERY CIVILIAN,4,4C,1227,2016/01/06 03:36:59
280,1147893,2099,2,ARSON,451(B) PC ARSON OF INHAB STRUC,3,3M,0732,2016/01/06 04:59:00
281,1147894,5499,41,TRAFFIC,12500(A) UNLICENSED DRIVER,2,2B,0563,2016/01/06 05:45:59
282,1147896,2206,0,BURGLARY,466 PC POSS OF BURG TOOLS,2,2B,0563,2016/01/06 10:31:59
283,1147898,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6C,1134,2016/01/03 00:01:00
284,1147900,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0102,2016/01/04 06:00:00
285,1147906,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6E,0899,2016/01/05 08:00:00
286,1147907,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,6,6A,1051,2016/01/05 19:57:00
287,1147914,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0602,2016/01/04 19:21:59
288,1147916,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4A,0906,2016/01/04 20:39:59
289,1147918,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,6,6B,1086,2016/01/04 22:38:00
290,1147921,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,3,3B,0746,2016/01/05 00:58:00
291,1147924,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5B,1399,2016/01/05 02:29:59
292,1147925,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6B,1004,2016/01/04 15:59:59
293,1147929,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0545,2016/01/04 02:00:00
294,1147930,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,1,1C,0309,2016/01/02 01:05:59
295,1148256,2999,091,TAMPERING,10852 VC VEHICLE TAMPERING,2,2A,0501,2016/01/05 21:43:59
296,1147938,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2A,0212,2016/01/06 12:14:59
297,1147939,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2A,0224,2016/01/06 06:04:59
298,1147946,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3A,0763,2016/01/06 15:59:59
299,1147947,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6B,1084,2016/01/03 03:03:00
300,1147948,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4B,1346,2016/01/06 03:00:00
301,1147951,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,3,3B,0747,2016/01/05 19:57:00
302,1148258,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,6,6D,0822,2016/01/02 15:30:00
303,1148259,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,2,2A,0234,2016/01/05 23:50:00
304,1148260,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1634,2016/01/05 06:00:00
305,1148263,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2A,0236,2016/01/06 01:34:59
306,1148264,5011,0,OBST JUDICIARY,3056 PAROLE VIOLATION,2,2B,0564,2016/01/07 07:50:59
307,1148266,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1A,0307,2016/01/06 03:29:00
308,1148268,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1644,2016/01/05 06:59:59
309,1148269,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6E,0876,2016/01/07 06:30:00
310,1148275,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6B,1421,2016/01/06 20:00:00
311,1148280,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,4,4B,0969,2016/01/04 22:27:00
312,1148285,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,5,5A,1364,2016/01/06 00:59:00
313,1148286,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,6,6E,1115,2016/01/04 10:25:59
314,1148287,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1A,0102,2016/01/05 15:00:00
315,1148288,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6C,1134,2016/01/06 08:26:00
316,1148292,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0918,2016/01/06 23:22:00
317,1148294,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6A,1034,2016/01/02 00:30:00
318,1148295,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,5,5B,1621,2016/01/07 05:55:00
319,1148296,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0715,2016/01/07 06:39:00
320,1148300,2604,42,FRAUD,530.5(A) GET CRED W/OTH ID-FEL,5,5A,1386,2016/01/05 00:00:00
321,1148301,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3A,0762,2016/01/02 17:55:59
322,1148303,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,2,2C,0558,2016/01/06 08:10:59
323,1148304,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,6,6D,0856,2016/01/07 09:48:00
324,1148305,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1447,2016/01/05 00:30:00
325,1148306,3599,35,NARCOTICS,11378 HS POSS CNTRL SUB/SALE,2,2B,0522,2016/01/07 06:11:00
326,1148308,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1084,2016/01/06 21:20:00
327,1148309,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,1,1A,0131,2016/01/07 00:35:00
328,1148310,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6C,1403,2016/01/07 07:43:00
329,1148314,5299,139,WEAPON OFFENSE,22810(A) FEL POSS TEARGAS-MISD,2,2B,0552,2016/01/07 10:44:00
330,1148316,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,6,6D,0851,2016/01/07 15:14:00
331,1148318,5005,4,OBST JUDICIARY,166(C)(1) VIOL PROTECT ORDER,6,6A,1001,2016/01/07 18:00:00
332,1148327,5299,127,WEAPON OFFENSE,30305(A)(1) FELON POSS AMMO-F,3,3B,0768,2016/01/05 19:09:59
333,1148331,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,5,5C,1624,2016/01/06 18:26:00
334,1148338,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6A,1014,2016/01/07 11:45:00
335,1148339,5212,01,WEAPON OFFENSE,417(A)1) PC BRANDISH NON-GUN,2,2C,0612,2016/01/06 21:27:59
336,1148343,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,3,3B,0747,2016/01/05 17:10:00
337,1148344,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,2,2C,0616,2016/01/07 00:59:00
338,1148347,2999,091,TAMPERING,10852 VC VEHICLE TAMPERING,6,6A,1013,2016/01/07 06:59:59
339,1148349,2399,2,LARCENY,484 PC PETTY THEFT,6,6C,1143,2016/01/03 23:00:00
340,1148352,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0778,2016/01/05 02:00:00
341,1148353,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0558,2016/01/06 03:59:59
342,1148354,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,5,5B,1399,2016/01/06 03:35:00
343,1148355,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3M,0742,2016/01/07 21:14:59
344,1148356,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,0928,2016/01/05 08:55:00
345,1148357,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5B,1622,2016/01/06 14:00:00
346,1148358,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,5,5C,1653,2016/01/05 11:00:00
347,1148361,7399,62,SAC CITY CODE,12.52.030(A) UNLAWFUL CAMP-PUB,3,3M,0734,2016/01/07 07:56:00
348,1148362,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0965,2016/01/07 00:00:00
349,1148363,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2B,0531,2016/01/02 06:00:00
350,1148364,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5C,1654,2016/01/07 01:30:00
351,1147952,2602,0,FRAUD,FRAUD-SWINDLE,2,2B,0553,2016/01/06 17:57:00
352,1147955,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,3,3B,0788,2016/01/06 06:59:59
353,1147956,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4C,1311,2016/01/03 13:54:59
354,1147957,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6B,1065,2016/01/03 15:40:00
355,1147959,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6C,1131,2016/01/06 02:29:59
356,1147960,2399,0,THEFT,22435.2(A) BP POSS SHOP CART,3,3M,0732,2016/01/06 15:56:59
357,1147961,1313,19,BATTERY,242 PC BATTERY CIVILIAN,2,2B,0527,2016/01/06 12:43:59
358,1147962,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5A,1506,2016/01/03 16:28:59
359,1147963,7399,62,SAC CITY CODE,12.52.030(A) UNLAWFUL CAMP-PUB,3,3M,0734,2016/01/06 07:27:00
360,1147964,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3A,0706,2016/01/05 19:44:59
361,1147965,2999,04,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,4,4C,0985,2016/01/02 16:30:00
362,1147967,2604,42,FRAUD,530.5(A) GET CRED W/OTH ID-FEL,1,1A,0304,2016/01/06 20:00:59
363,1147974,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4B,0969,2016/01/06 20:10:00
364,1147985,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1292,2016/01/06 00:59:59
365,1147993,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,5,5B,1618,2016/01/04 06:49:59
366,1147994,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,4,4A,0908,2016/01/05 15:59:59
367,1147996,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0748,2016/01/03 03:30:00
368,1148005,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3M,0741,2016/01/03 04:47:59
369,1148011,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1C,0428,2016/01/04 21:00:00
370,1148013,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,2,2A,0517,2016/01/04 20:29:59
371,1148021,5299,115,WEAPON OFFENSE,20150(A) ALTER IMITATION GUN,UI,UI,UI,2016/01/05 21:32:00
372,1148026,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1A,0130,2016/01/05 04:37:00
373,1148029,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,2,2B,0525,2016/01/06 00:27:59
374,1148030,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6B,1054,2016/01/06 08:36:59
375,1148031,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,5,5A,1396,2016/01/06 10:25:00
376,1148033,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6E,1115,2016/01/05 05:00:00
377,1148035,2310,0,LARCENY,1708 US THEFT OF MAIL,4,4C,1285,2016/01/02 22:40:00
378,1148036,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,5,5A,1364,2016/01/05 03:30:00
379,1148045,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,4,4A,0926,2016/01/04 03:00:00
380,1148046,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,5,5C,1642,2016/01/06 08:00:00
381,1148048,3562,0,NARCOTICS,11357(B)HS POSS -28.5GR MARIJ,6,6B,1064,2016/01/06 15:24:59
382,1148050,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5C,1623,2016/01/05 14:00:00
383,1148051,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,3,3B,0717,2016/01/04 06:49:59
384,1148052,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1639,2016/01/04 21:20:00
385,1148060,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,1,1C,0426,2016/01/04 21:40:00
386,1148061,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0626,2016/01/04 18:59:59
387,1148063,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,4,4A,0926,2016/01/04 11:45:00
388,1148064,2399,2,LARCENY,484 PC PETTY THEFT,6,6C,1113,2016/01/01 23:29:59
389,1148072,2399,2,LARCENY,484 PC PETTY THEFT,2,2A,0510,2016/01/04 15:30:00
390,1148081,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6A,1031,2016/01/07 00:00:00
391,1148085,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,6,6A,1015,2016/01/07 00:01:59
392,1148089,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6C,1153,2016/01/06 04:53:00
393,1148090,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5B,1399,2016/01/06 21:59:59
394,1148101,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6B,1054,2016/01/06 01:30:00
395,1148134,2399,3,THEFT,485 PC PETTY THFT LOST PROP-M,3,3A,0765,2016/01/06 05:19:59
396,1148136,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,4,4C,1282,2016/01/05 23:28:00
397,1148139,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,6,6C,1111,2016/01/03 02:58:59
398,1148144,1210,0,ROBBERY,211 PC ROBBERY-PURSE SNATCH,6,6E,1116,2016/01/06 20:54:00
399,1148149,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3B,0736,2016/01/06 23:42:59
400,1148150,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,4,4B,0958,2016/01/06 06:00:00
401,1148579,5499,17A,TRAFFIC,23222(B)POSSESS MARIJ IN VEH,6,6B,1064,2016/01/07 21:08:59
402,1148472,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1A,0145,2016/01/07 03:03:00
403,1148580,3562,0,NARCOTICS,11357(B)HS POSS -28.5GR MARIJ,6,6A,1013,2016/01/07 21:30:59
404,1148474,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2C,0606,2016/01/06 01:38:00
405,1148581,3560,1,NARCOTICS,11359 HS POSS FOR SALE MARIJ,1,1B,0435,2016/01/08 03:14:59
406,1148475,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5B,1622,2016/01/06 18:00:00
407,1148582,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3B,0748,2016/01/08 03:59:59
408,1148476,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,5,5C,1624,2016/01/06 18:59:59
409,1148583,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,3,3M,0752,2016/01/08 05:26:00
410,1148477,5499,451,TRAFFIC,14601.1(A) SUSP LIC-OTHER,6,6E,0899,2016/01/06 20:50:00
411,1148586,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6C,1424,2016/01/08 17:16:00
412,1148478,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,4,4B,0988,2016/01/06 22:40:00
413,1148587,5212,24,WEAPONS,12022.1 PC COMMIT FEL ON BAIL,5,5A,1523,2016/01/08 17:06:00
414,1148479,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6D,0841,2016/01/05 20:32:00
415,1148588,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,3,3A,0775,2016/01/08 15:36:59
416,1148480,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4C,1251,2016/01/06 22:43:00
417,1148595,5213,7A,WEAPON OFFENSE,247.5 DISCH LASER OCC AIR CRFT,6,6B,1084,2016/01/09 02:18:00
418,1148481,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4B,1356,2016/01/06 15:20:59
419,1148801,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,1,1A,0348,2016/01/10 06:46:00
420,1148603,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,6,6C,1405,2016/01/08 22:59:00
421,1148482,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2B,0542,2016/01/06 07:30:00
422,1148802,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3B,0746,2016/01/08 08:39:59
423,1148604,5213,4,WEAPON OFFENSE,246 PC SHOOT OCCUP DWELL/VEH,5,5A,1382,2016/01/08 04:24:00
424,1148485,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6E,0877,2016/01/05 11:29:59
425,1148804,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6B,1421,2016/01/10 09:30:00
426,1148605,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0523,2016/01/08 04:50:59
427,1148486,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,3,3B,0718,2016/01/04 17:29:59
428,1148805,2399,2,LARCENY,484 PC PETTY THEFT,4,4B,1306,2016/01/07 16:30:00
429,1148609,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,6,6C,1422,2016/01/08 00:35:00
430,1148487,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,6,6B,1086,2016/01/02 19:15:00
431,1148806,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0876,2016/01/02 11:23:59
432,1148610,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,3,3M,0734,2016/01/07 21:33:59
433,1148488,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0444,2016/01/08 05:00:00
434,1148808,7399,62,SAC CITY CODE,12.52.030(A) UNLAWFUL CAMP-PUB,1,1A,0333,2016/01/10 12:26:00
435,1148613,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2B,0563,2016/01/08 18:59:59
436,1148491,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0444,2016/01/08 09:59:59
437,1148809,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0512,2016/01/10 05:00:00
438,1148614,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3A,0764,2016/01/07 16:54:59
439,1148495,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6D,0821,2016/01/07 00:04:59
440,1148367,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0328,2016/01/03 22:15:00
441,1148810,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3B,0746,2016/01/10 10:01:00
442,1148634,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4A,0937,2016/01/08 15:30:00
443,1148497,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5C,1623,2016/01/08 00:59:59
444,1148372,5707,6,TRESPASS,602(L)(1)TRESPASS REFUSE TO LV,3,3A,0704,2016/01/06 20:00:00
445,1148811,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,3,3B,0746,2016/01/10 08:34:00
446,1148812,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1443,2016/01/09 09:00:00
447,1148814,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2C,0606,2016/01/10 07:30:00
448,1148815,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3M,0735,2016/01/10 19:30:00
449,1148817,3571,0,NARCOTICS,11378 HS POSS/SALE AMPHETAMINE,6,6A,1032,2016/01/09 12:36:59
450,1148818,5212,24,WEAPONS,12022.1 PC COMMIT FEL ON BAIL,6,6B,1064,2016/01/09 07:25:00
451,1148821,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2B,0553,2016/01/09 11:55:59
452,1148823,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4B,1306,2016/01/09 15:30:00
453,1148824,5213,4,WEAPON OFFENSE,246 PC SHOOT OCCUP DWELL/VEH,6,6B,1054,2016/01/10 07:21:59
454,1148826,2399,32,LARCENY,487(D)(2) GRAND THFT GUN <$950,4,4A,0924,2016/01/09 00:59:59
455,1148827,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2C,0568,2016/01/04 18:59:59
456,1148830,5202,11,WEAPON OFFENSE,25400(A)(1) CCW IN VEHICLE-FEL,6,6B,1018,2016/01/08 20:39:59
457,1148831,2699,27,FRAUD,498(D) DIVERT UTILITIES <$400,4,4A,1221,2016/01/08 15:04:59
458,1148833,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1405,2016/01/08 05:00:00
459,1148835,1313,21,BATTERY,243(B) PC BATTERY EMERG PERSON,1,1B,0412,2016/01/10 21:58:00
460,1148836,1203,0,ROBBERY,211 PC ROBBERY-SHOPLIFT,3,3M,0741,2016/01/11 00:26:00
461,1148839,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3A,0707,2016/01/06 16:43:00
462,1148840,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,5,5B,1603,2016/01/07 18:26:00
463,1148841,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,2,2B,0526,2016/01/09 04:51:59
464,1148842,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,2,2B,0556,2016/01/09 07:04:00
