OBJECTID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date
227,1360373,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,6,6C,1111,2019/01/02 01:55:00+00
228,1360374,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,6,6C,1111,2019/01/02 06:58:00+00
229,1360375,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1A,0337,2019/01/03 05:00:00+00
230,1360376,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6C,1406,2019/01/04 05:45:00+00
231,1360381,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,2,2C,0567,2019/01/04 06:00:00+00
232,1360387,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2A,0214,2019/01/03 02:00:00+00
233,1360390,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,4,4B,0958,2019/01/04 20:00:00+00
234,1360391,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,4,4B,1334,2019/01/05 00:44:00+00
235,1360392,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,4,4B,0969,2019/01/05 04:29:00+00
236,1360393,5011,0,OBST JUDICIARY,3056 PAROLE VIOLATION,3,3A,0776,2019/01/05 06:06:00+00
237,1360396,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3A,0714,2019/01/03 10:07:00+00
238,1360397,7000,83,RELEASE,849(B)(1) CERTIFICATE OF RELEA,3,3B,0778,2019/01/04 22:17:00+00
239,1360398,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,3,3M,0744,2019/01/05 05:44:00+00
240,1360399,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,2,2A,0517,2019/01/05 07:05:00+00
241,1360403,5311,53,PUBLIC PEACE,647(F) DIP/REPEAT OFF 647D(B),2,2B,0526,2019/01/05 07:07:00+00
242,1360405,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,6,6C,1124,2019/01/05 03:05:00+00
243,1360413,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3M,0744,2019/01/04 07:16:00+00
244,1360415,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0523,2019/01/04 06:00:00+00
245,1360420,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0742,2019/01/03 11:55:00+00
246,1360421,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1A,0337,2019/01/04 16:30:00+00
247,1360422,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0337,2019/01/03 19:00:00+00
248,1360423,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,1262,2019/01/02 00:45:00+00
249,1360424,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0619,2019/01/04 21:40:00+00
250,1360425,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0123,2019/01/04 10:30:00+00
251,1360428,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0877,2019/01/04 01:00:00+00
252,1360429,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,4,4B,0998,2019/01/04 19:00:00+00
253,1360433,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0313,2019/01/03 21:20:00+00
254,1360435,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0337,2019/01/03 19:10:00+00
255,1360438,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0426,2019/01/05 05:00:00+00
256,1360439,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4A,0908,2019/01/05 05:00:00+00
257,1360443,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6E,0899,2019/01/05 04:30:00+00
258,1360447,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,1,1A,0123,2019/01/05 04:30:00+00
259,1360464,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5A,1364,2019/01/05 04:00:00+00
260,1360468,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,0965,2019/01/03 02:30:00+00
261,1360470,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0338,2019/01/03 22:00:00+00
262,1360472,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0612,2019/01/02 08:05:00+00
263,1360473,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6B,1035,2019/01/04 08:00:00+00
264,1360474,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0313,2019/01/02 19:30:00+00
265,1360475,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,UI,UI,UI,2019/01/05 06:21:00+00
266,1360477,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,6,6E,0877,2019/01/05 07:19:00+00
267,1360478,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,4,4B,0958,2019/01/04 10:00:00+00
268,1360481,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,3,3A,0721,2019/01/05 08:06:00+00
269,1360483,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,4,4B,0976,2019/01/05 07:25:00+00
270,1360485,2399,2,LARCENY,484 PC PETTY THEFT,6,6A,1022,2019/01/04 14:59:00+00
271,1360489,5707,0,PRIVACY,602 PC TRESPASS,2,2B,0563,2019/01/05 16:00:00+00
272,1360490,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0221,2019/01/05 12:15:00+00
273,1360492,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0776,2019/01/05 15:10:00+00
274,1360493,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,6,6B,1003,2019/01/02 02:50:00+00
275,1360496,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0748,2019/01/01 08:21:00+00
276,1360498,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5B,1369,2019/01/04 22:36:00+00
277,1360506,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,2,2C,0567,2019/01/05 02:30:00+00
278,1360510,2399,31,LARCENY,487(D)(2) GRAND THFT GUN >$950,1,1A,0313,2019/01/05 20:00:00+00
279,1360519,5005,10,OBST JUDICIARY,166(C)(4) VIOL R/O W/PRIORS,2,2B,0553,2019/01/05 19:06:00+00
280,1360520,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,2,2A,0506,2019/01/04 20:00:00+00
281,1360534,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,2,2A,0516,2019/01/05 16:00:00+00
282,1360536,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3M,0732,2019/01/05 18:44:00+00
283,1360538,2206,0,BURGLARY,466 PC POSS OF BURG TOOLS,3,3B,0746,2019/01/05 06:55:00+00
284,1360539,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,1,1C,0425,2019/01/05 01:55:00+00
285,1360540,5012,0,OBST JUDICIARY,1203.2 PC VIOL OF PROBATION,3,3M,0744,2019/01/04 17:19:00+00
286,1360541,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,3,3M,0735,2019/01/04 15:13:00+00
287,1360542,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,4,4A,0965,2019/01/04 14:55:00+00
288,1360543,5202,11,WEAPON OFFENSE,25400(A)(1) CCW IN VEHICLE-FEL,2,2A,0506,2019/01/04 09:32:00+00
289,1360544,3599,61,NARCOTICS,11350(A) POSS CONTROLLED SUBST,3,3A,0785,2019/01/04 03:06:00+00
290,1360546,5011,0,OBST JUDICIARY,3056 PAROLE VIOLATION,3,3M,0744,2019/01/03 22:38:00+00
291,1360547,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3A,0724,2019/01/03 00:12:00+00
292,1360551,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,1,1C,0408,2019/01/05 06:54:00+00
293,1360553,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0446,2019/01/05 12:30:00+00
294,1360554,5213,7,WEAPON OFFENSE,247(B) PC SHOOT UNOCC BLDG/VEH,1,1A,0303,2019/01/05 20:17:00+00
295,1360560,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,3,3B,0718,2019/01/02 01:30:00+00
296,1360561,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,2,2A,0517,2019/01/05 07:18:00+00
297,1360562,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6D,0851,2019/01/05 20:16:00+00
298,1360565,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,5,5A,1365,2019/01/05 10:16:00+00
299,1360566,2205,0,BURGLARY,459 PC BURG BUSINESS-NO FORCE,2,2A,0221,2019/01/05 02:00:00+00
300,1360569,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2B,0525,2019/01/06 02:56:00+00
301,1360570,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2C,0605,2019/01/05 13:37:00+00
302,1360577,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,5,5B,1358,2019/01/06 02:48:00+00
303,1360578,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,6,6C,1445,2019/01/06 06:37:00+00
304,1360590,3599,33,NARCOTICS,11377(A) POSS DANGEROUS DRUG,6,6B,1421,2019/01/06 03:47:00+00
305,1360591,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,2,2B,0521,2019/01/06 02:00:00+00
306,1360592,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0237,2019/01/05 01:00:00+00
307,1360594,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2C,0567,2019/01/05 06:00:00+00
308,1360597,2308,1,LARCENY,487(A) GRAND THEFT-INSIDE,5,5B,1369,2019/01/06 00:11:00+00
309,1360598,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,2,2A,0237,2019/01/05 01:00:00+00
310,1360618,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6B,1065,2019/01/06 06:00:00+00
311,1360630,2399,2,LARCENY,484 PC PETTY THEFT,2,2A,0221,2019/01/01 16:57:00+00
312,1360638,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6D,0834,2019/01/02 06:35:00+00
313,1360644,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0136,2019/01/05 20:00:00+00
314,1360656,2399,32,LARCENY,487(D)(2) GRAND THFT GUN <$950,3,3B,0748,2019/01/06 07:00:00+00
315,1360663,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5C,1606,2019/01/05 04:00:00+00
316,1360667,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3M,0734,2019/01/06 05:30:00+00
317,1360670,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5B,1633,2019/01/06 00:00:00+00
318,1360680,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4B,0986,2019/01/05 02:00:00+00
319,1360685,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5C,1642,2019/01/06 04:00:00+00
320,1360687,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0766,2019/01/05 06:45:00+00
321,1360690,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6B,1084,2019/01/05 05:53:00+00
322,1360691,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,6,6E,0877,2019/01/04 23:00:00+00
323,1360692,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1279,2019/01/05 04:00:00+00
324,1360693,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,3,3B,0748,2019/01/06 14:06:00+00
325,1360694,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5C,1605,2019/01/04 15:00:00+00
326,1360695,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0411,2019/01/05 08:45:00+00
327,1360700,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4B,1356,2019/01/04 23:18:00+00
328,1360701,2404,1,BAIT CAR,BAIT CAR 10851 VC TAKE VEHICLE,6,6B,1401,2019/01/06 12:53:00+00
329,1360703,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,6,6A,1042,2019/01/01 16:40:00+00
330,1360705,2399,2,LARCENY,484 PC PETTY THEFT,4,4A,0934,2019/01/05 22:59:00+00
331,1360707,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1298,2019/01/05 06:00:00+00
332,1360708,5707,0,PRIVACY,602 PC TRESPASS,3,3A,0785,2019/01/06 16:20:00+00
333,1360710,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3B,0746,2019/01/06 09:30:00+00
334,1360711,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,5,5A,1361,2019/01/05 21:00:00+00
335,1360716,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5B,1358,2019/01/06 03:24:00+00
336,1360717,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6E,1115,2019/01/05 08:00:00+00
337,1360718,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3M,0742,2019/01/06 22:10:00+00
338,1360721,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,2,2C,0619,2019/01/05 18:00:00+00
339,1360722,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,2,2A,0507,2019/01/06 08:37:00+00
340,1360731,0999,11,HOMICIDE,664/187(A) ATTEMPTED HOMICIDE,4,4A,0913,2019/01/06 10:02:00+00
341,1360734,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3B,0768,2019/01/04 04:31:00+00
342,1360737,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6C,1111,2019/01/03 00:58:00+00
343,1360738,5011,0,OBST JUDICIARY,3056 PAROLE VIOLATION,4,4B,0958,2019/01/07 04:12:00+00
344,1360740,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,1,1B,0443,2019/01/06 10:00:00+00
345,1360745,2999,15,VANDALISM,594(A)(1) VANDALISM-GRAFFITI,5,5A,1363,2019/01/01 10:00:00+00
346,1360749,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0404,2019/01/06 02:00:00+00
347,1360752,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,2,2A,0509,2019/01/06 10:21:00+00
348,1360753,5212,01,WEAPON OFFENSE,417(A)1) PC BRANDISH NON-GUN,5,5C,1624,2019/01/06 11:49:00+00
349,1360754,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,4,4B,1346,2019/01/06 18:45:00+00
350,1360755,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2C,0619,2019/01/06 21:01:00+00
351,1360756,5299,127,WEAPON OFFENSE,30305(A)(1) FELON POSS AMMO-F,5,5C,1623,2019/01/07 01:04:00+00
352,1360757,5309,02,PUBLIC PEACE,653X(A) MISUSE 911 EMERGENCY,2,2A,0212,2019/01/07 01:28:00+00
353,1360760,1315,39,AGG ASSAULT,245(A)(4)AWDW-FORCE ONLY,6,6A,1032,2019/01/07 04:28:00+00
354,1360768,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,1,1A,0305,2019/01/06 12:03:00+00
355,1360769,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,1,1B,0435,2019/01/06 12:06:00+00
356,1360770,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,4,4B,0977,2019/01/05 12:30:00+00
357,1360771,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6B,1084,2019/01/05 17:00:00+00
358,1360772,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1B,0475,2019/01/06 18:30:00+00
359,1360774,3599,61,NARCOTICS,11350(A) POSS CONTROLLED SUBST,3,3B,0716,2019/01/07 02:20:00+00
360,1360776,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,4,4C,1251,2019/01/05 11:32:00+00
361,1360778,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3B,0727,2019/01/03 19:10:00+00
362,1360779,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6D,0843,2019/01/04 15:57:00+00
363,1360780,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3B,0748,2019/01/05 20:06:00+00
364,1360786,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0553,2019/01/07 14:50:00+00
365,1360790,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,5,5A,1398,2019/01/06 02:14:00+00
366,1360794,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,4,4C,1274,2019/01/05 20:00:00+00
367,1360796,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0768,2019/01/06 06:00:00+00
368,1360798,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,0908,2019/01/05 16:30:00+00
369,1360801,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,UI,UI,UI,2019/01/07 06:00:00+00
370,1360802,2399,2,LARCENY,484 PC PETTY THEFT,4,4B,0969,2019/01/06 05:00:00+00
371,1360805,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0313,2019/01/06 21:00:00+00
372,1360819,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0442,2019/01/06 23:30:00+00
373,1360821,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6D,0832,2019/01/06 20:40:00+00
374,1360822,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2C,0626,2019/01/06 01:00:00+00
375,1360826,2399,2,LARCENY,484 PC PETTY THEFT,6,6B,1018,2019/01/07 02:15:00+00
376,1360829,2399,2,LARCENY,484 PC PETTY THEFT,6,6E,1103,2019/01/06 11:30:00+00
377,1360830,2399,2,LARCENY,484 PC PETTY THEFT,6,6E,1102,2019/01/05 06:55:00+00
378,1360832,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0333,2019/01/06 20:30:00+00
379,1360835,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,4,4A,0901,2019/01/07 10:33:00+00
380,1360837,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0116,2019/01/07 08:00:00+00
381,1360838,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,3,3B,0727,2019/01/06 02:00:00+00
382,1360839,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,3,3M,0732,2019/01/06 09:00:00+00
383,1360841,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0703,2019/01/05 20:30:00+00
384,1360845,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6C,1422,2019/01/07 07:00:00+00
385,1360848,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,6,6A,1051,2019/01/02 16:30:00+00
386,1360849,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0338,2019/01/04 06:00:00+00
387,1360850,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0746,2019/01/05 08:30:00+00
388,1360855,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0604,2019/01/05 15:00:00+00
389,1360857,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,2,2C,0626,2019/01/06 04:00:00+00
390,1360858,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3B,0746,2019/01/05 10:19:00+00
391,1360862,2399,2,LARCENY,484 PC PETTY THEFT,1,1B,0424,2019/01/05 21:00:00+00
392,1360863,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5C,1647,2019/01/04 14:30:00+00
393,1360871,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,3,3M,0741,2019/01/07 06:00:00+00
394,1360872,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,5,5B,1399,2019/01/07 10:01:00+00
395,1360873,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1B,0421,2019/01/07 17:00:00+00
396,1360875,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,4,4A,0908,2019/01/07 15:26:00+00
397,1360877,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0746,2019/01/05 07:00:00+00
398,1360878,1313,19,BATTERY,242 PC BATTERY CIVILIAN,4,4C,1247,2019/01/06 04:30:00+00
399,1360884,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3B,0716,2019/01/05 21:30:00+00
400,1360890,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,6,6B,1087,2019/01/07 08:08:00+00
401,1360895,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5A,1365,2019/01/04 11:43:00+00
402,1360898,2604,42,FRAUD,530.5(A) GET CRED W/OTH ID-FEL,4,4C,1251,2019/01/06 17:00:00+00
403,1360909,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,2,2B,0532,2019/01/07 10:17:00+00
404,1360910,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0605,2019/01/06 20:00:00+00
405,1360912,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2C,0568,2019/01/07 15:45:00+00
406,1360917,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,5,5C,1623,2019/01/04 17:24:00+00
407,1360918,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4B,1356,2019/01/04 18:41:00+00
408,1360919,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2A,0506,2019/01/05 01:13:00+00
409,1360921,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6B,1064,2019/01/05 20:53:00+00
410,1360922,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2B,0537,2019/01/05 21:29:00+00
411,1360923,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5B,1603,2019/01/03 05:35:00+00
412,1360924,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6A,1061,2019/01/05 22:36:00+00
413,1360925,5400,3,TRAFFIC,TRAFFIC ACCIDENT-FATAL,6,6C,1445,2019/01/04 15:01:00+00
414,1360926,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5A,1363,2019/01/04 18:17:00+00
415,1360927,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3B,0738,2019/01/06 01:00:00+00
416,1360928,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2C,0603,2019/01/03 00:27:00+00
417,1360937,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,4,4B,1302,2019/01/01 23:42:00+00
418,1360942,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0714,2019/01/07 08:51:00+00
419,1360944,3599,35,NARCOTICS,11378 HS POSS CNTRL SUB/SALE,5,5C,1623,2019/01/07 16:15:00+00
420,1360946,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,1,1C,0426,2019/01/08 02:09:00+00
421,1360957,3599,61,NARCOTICS,11350(A) POSS CONTROLLED SUBST,1,1C,0409,2019/01/07 18:30:00+00
422,1360967,2999,33,VANDALISM,594(A)(2) VANDALISM-DAMAGE,6,6A,1051,2019/01/08 04:08:00+00
423,1360971,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,3,3A,0706,2019/01/07 17:35:00+00
424,1360974,3599,44,NARCOTICS,11550(A)HS UNDER INFL NARCOTIC,3,3A,0725,2019/01/07 22:44:00+00
425,1360975,5403,1,TRAFFIC,23152(F) DUI DRUGS,3,3B,0736,2019/01/08 01:49:00+00
426,1360977,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,2,2B,0531,2019/01/07 23:51:00+00
427,1360979,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2B,0556,2019/01/05 18:00:00+00
428,1360980,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6C,1403,2019/01/07 09:33:00+00
429,1360981,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6C,1406,2019/01/06 20:00:00+00
430,1360982,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5B,1603,2019/01/08 07:00:00+00
431,1360984,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0628,2019/01/08 01:22:00+00
432,1360987,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,6,6B,1088,2019/01/07 19:30:00+00
433,1360988,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,1106,2019/01/06 18:40:00+00
434,1360989,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0306,2019/01/06 17:00:00+00
435,1360990,1299,4,ROBBERY,212.5(B) ROB-VICINITY OF ATM,3,3A,0763,2019/01/08 03:29:00+00
436,1360992,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0336,2019/01/08 01:00:00+00
437,1360994,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,2,2A,0235,2019/01/06 05:00:00+00
438,1360996,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5C,1634,2019/01/06 08:30:00+00
439,1360997,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0338,2019/01/06 01:00:00+00
440,1360998,2399,2,LARCENY,484 PC PETTY THEFT,4,4C,1295,2019/01/04 21:00:00+00
441,1361005,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0725,2019/01/04 20:00:00+00
442,1361006,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6D,0804,2019/01/08 15:00:00+00
443,1361008,2999,02,VANDALISM,594(B)(1) VANDAL OVER $400-F,3,3M,0735,2019/01/05 03:45:00+00
444,1361010,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4C,1284,2019/01/08 15:40:00+00
445,1361011,2399,2,LARCENY,484 PC PETTY THEFT,6,6C,1114,2019/01/04 23:30:00+00
446,1361013,2305,0,LARCENY,484 PETTY THEFT CLOUT UNLOCKED,4,4C,1269,2019/01/07 11:35:00+00
447,1361015,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,2,2C,0602,2019/01/02 17:17:00+00
448,1361017,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,6,6E,0876,2019/01/05 03:00:00+00
449,1361018,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6E,0872,2019/01/08 08:30:00+00
450,1361020,3699,19,SEX REGISTRATI,290.012(A) FAIL TO REG-ANNUAL,3,3A,0701,2019/01/08 17:45:00+00
451,1361022,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,1,1A,0337,2019/01/07 00:20:00+00
452,1361024,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,6,6D,0825,2019/01/07 17:45:00+00
453,1361026,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,3,3A,0775,2019/01/03 15:45:00+00
454,1361027,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,3,3A,0776,2019/01/08 15:39:00+00
455,1361032,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5C,1654,2019/01/08 05:30:00+00
