FID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date
231,1218470,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6B,1412,2017/01/06 07:30:00
232,1217829,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,6,6E,0888,2017/01/02 22:27:00
233,1218479,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6B,1412,2017/01/06 07:30:00
234,1217832,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0735,2017/01/02 17:10:59
235,1218481,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,6,6B,1007,2017/01/02 22:12:00
236,1218485,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1B,0444,2017/01/03 03:48:00
237,1217837,2301,0A,LARCENY,487(C) GRAND THEFT-PERS <$950,3,3B,0767,2017/01/02 10:31:59
238,1218490,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,5,5A,1386,2017/01/02 17:54:00
239,1218493,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1C,0447,2017/01/06 03:59:59
240,1217838,2999,04,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,3,3M,0742,2017/01/02 07:59:00
241,1218494,7399,151,SAC CITY CODE,5.116.210 PANHANDLING,2,2C,0619,2017/01/06 01:04:00
242,1217844,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,3,3M,0735,2017/01/03 02:00:59
243,1218502,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5C,1654,2017/01/05 21:59:59
244,1218503,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6C,1406,2017/01/05 23:29:59
245,1217848,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4B,1346,2017/01/02 03:59:59
246,1218506,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,6,6B,1035,2017/01/05 18:00:00
247,1218508,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2B,0553,2017/01/05 02:54:00
248,1218509,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2C,0614,2017/01/05 03:13:00
249,1218512,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4B,0969,2017/01/03 19:57:59
250,1218530,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0605,2017/01/06 06:59:59
251,1218531,5213,4,WEAPON OFFENSE,246 PC SHOOT OCCUP DWELL/VEH,5,5B,1618,2017/01/06 06:33:00
252,1218533,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3M,0741,2017/01/06 00:03:00
253,1218549,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1A,0307,2017/01/06 01:44:59
254,1218551,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6E,1115,2017/01/05 21:00:00
255,1218567,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,6,6C,1406,2017/01/05 23:39:00
256,1218574,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,5,5B,1359,2017/01/06 17:07:59
257,1218575,7000,83,RELEASE,849(B)(1) CERTIFICATE OF RELEA,3,3B,0748,2017/01/06 16:40:00
258,1218576,7399,151,SAC CITY CODE,5.116.210 PANHANDLING,2,2C,0618,2017/01/06 01:44:00
259,1218577,1313,19,BATTERY,242 PC BATTERY CIVILIAN,1,1A,0145,2017/01/05 23:39:59
260,1218580,5311,52,DISORDERLY,647(F) PC PUB INTOX-DETOX ONLY,3,3A,0704,2017/01/05 18:10:00
261,1218581,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,5,5A,1361,2017/01/05 21:59:59
262,1218582,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0626,2017/01/05 06:00:00
263,1218591,6201,1,CONSERV ANIMAL,597(A) PC MUTILATE ETC ANIMALS,6,6B,1084,2017/01/03 06:59:59
264,1218592,2399,2,LARCENY,484 PC PETTY THEFT,1,1A,0328,2017/01/05 04:25:00
265,1218593,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5A,1522,2017/01/06 12:00:00
266,1218594,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,2,2A,0505,2017/01/06 05:19:59
267,1218595,5404,8,TRAFFIC,23154(A) VC .01 BA ON PROB-DUI,2,2A,0517,2017/01/05 23:13:00
268,1218597,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3B,0748,2017/01/05 06:27:59
269,1218598,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2C,0568,2017/01/03 22:21:59
270,1218599,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,6,6B,1003,2017/01/05 05:03:59
271,1218600,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6C,1422,2017/01/04 13:40:00
272,1218177,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6D,0832,2017/01/04 21:59:59
273,1217850,5212,78,WEAPON OFFENSE,29800(A)(1) FELON POSS GUN,2,2B,0545,2017/01/03 01:53:00
274,1218186,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,4,4A,0906,2017/01/04 18:27:00
275,1217856,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2C,0604,2017/01/03 04:25:00
276,1218187,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6A,1032,2017/01/04 18:03:00
277,1217860,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,2,2C,0619,2017/01/03 02:32:00
278,1218188,1203,0,ROBBERY,211 PC ROBBERY-SHOPLIFT,2,2C,0628,2017/01/04 17:10:59
279,1217863,5299,99,WEAPON OFFENSE,WEAPON OFFENSE-MISCELLANEOUS,4,4A,0965,2017/01/03 00:07:00
280,1218193,4803,3,OBSTRUCTING,148.9(A) PC FALSE ID TO OFCR,5,5C,1623,2017/01/04 17:23:00
281,1217864,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,5,5B,1603,2017/01/03 03:49:00
282,1218197,7399,62,SAC CITY CODE,12.52.030(A) UNLAWFUL CAMP-PUB,UI,UI,UI,2017/01/04 21:59:59
283,1217865,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,5,5C,1654,2017/01/03 00:11:00
284,1218199,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,5,5A,1364,2017/01/03 13:50:59
285,1217870,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1441,2017/01/03 06:00:00
286,1218210,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,UI,UI,UI,2017/01/04 03:14:59
287,1217873,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5B,1604,2017/01/02 00:58:00
288,1218214,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,2,2B,0553,2017/01/01 08:26:00
289,1217876,2303,2,LARCENY,487(A) GRAND THEFT-SHOPLIFT,2,2C,0618,2017/01/02 23:21:00
290,1218216,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3A,0709,2017/01/05 06:00:00
291,1217878,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,6,6B,1084,2017/01/02 23:26:59
292,1218230,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,5,5A,1382,2017/01/05 03:00:00
293,1217879,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3M,0735,2017/01/03 02:55:00
294,1218232,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3A,0725,2017/01/04 08:29:59
295,1217881,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,1,1A,0336,2017/01/02 20:29:59
296,1217882,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,5,5A,1512,2017/01/02 23:52:59
297,1217883,1299,2,ROBBERY,211 PC ROBBERY-BUSINESS,1,1B,0440,2017/01/03 00:53:59
298,1217887,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0106,2017/01/03 01:09:00
299,1217888,1299,2,ROBBERY,211 PC ROBBERY-BUSINESS,4,4B,0986,2017/01/03 01:11:00
300,1217892,1315,20,AGG ASSAULT,245(A)(2) AWDW-FIREARM,2,2A,0504,2017/01/03 03:04:00
301,1217893,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1C,0426,2017/01/03 04:15:00
302,1217894,1313,19,BATTERY,242 PC BATTERY CIVILIAN,5,5C,1623,2017/01/03 04:50:00
303,1217896,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6C,1114,2017/01/03 05:45:00
304,1217897,2803,04,STOLEN PROP,496D(A) PURCH STLN VEH-FEL,2,2B,0522,2017/01/03 06:20:00
305,1217898,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,6,6C,1111,2017/01/03 08:48:00
306,1217902,1313,19,BATTERY,242 PC BATTERY CIVILIAN,3,3A,0765,2017/01/01 10:50:00
307,1217905,5213,4,WEAPON OFFENSE,246 PC SHOOT OCCUP DWELL/VEH,5,5B,1604,2017/01/01 08:13:00
308,1217907,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,1,1A,0130,2017/01/03 00:00:00
309,1217908,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,5,5B,1604,2017/01/03 06:00:00
310,1217916,2602,0,FRAUD,FRAUD-SWINDLE,4,4A,1203,2017/01/03 19:09:59
311,1217933,2999,03,VANDALISM,594(B)(1) VANDALISM GRAF >$400,1,1C,0429,2017/01/02 21:45:00
312,1217938,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,4,4B,0998,2017/01/02 01:30:00
313,1217511,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0404,2017/01/01 09:30:00
314,1218233,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,3,3M,0735,2017/01/03 17:48:00
315,1217516,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6D,0851,2017/01/01 17:42:59
316,1218238,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,4,4B,0966,2017/01/04 13:09:59
317,1217547,5213,5,WEAPON OFFENSE,246.3(A) PC NEGL DISCH FIREARM,2,2B,0531,2017/01/01 08:32:59
318,1218247,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2A,0235,2017/01/04 21:32:00
319,1217548,5213,5,WEAPON OFFENSE,246.3(A) PC NEGL DISCH FIREARM,2,2B,0531,2017/01/01 08:10:59
320,1218249,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,1,1C,0456,2017/01/04 09:59:59
321,1218252,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3M,0734,2017/01/04 20:39:00
322,1217550,3599,22,NARCOTICS,11364 HS POSS DRUG PARAPH,4,4A,0933,2017/01/01 14:55:00
323,1218254,1299,2,ROBBERY,211 PC ROBBERY-BUSINESS,1,1B,0435,2017/01/04 17:58:59
324,1217551,2803,0,STOLEN PROP,496(A) REC STOLEN PROP-FEL,2,2B,0543,2017/01/01 08:06:59
325,1218258,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,3,3M,0735,2017/01/05 03:17:00
326,1217552,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,2,2C,0558,2017/01/01 11:29:59
327,1218259,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,6,6B,1077,2017/01/04 22:15:00
328,1217553,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0613,2017/01/01 09:00:00
329,1218260,1299,2,ROBBERY,211 PC ROBBERY-BUSINESS,1,1A,0145,2017/01/05 03:20:59
330,1218264,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,3,3B,0746,2017/01/05 02:05:00
331,1217565,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,2,2A,0204,2017/01/01 09:49:59
332,1218266,4801,5,OBSTRUCTING,69 PC RESIST/OBSTRCT EXEC OFC,2,2C,0637,2017/01/05 08:51:59
333,1217569,0999,1,HOMICIDE,187(A) HOMICIDE,6,6A,1081,2017/01/01 19:25:00
334,1218267,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2C,0602,2017/01/03 00:36:59
335,1217574,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,2,2A,0516,2017/01/01 09:11:59
336,1218273,5299,127,WEAPON OFFENSE,30305(A)(1) FELON POSS AMMO-F,6,6C,1441,2017/01/05 06:13:00
337,1217589,5213,5,WEAPON OFFENSE,246.3(A) PC NEGL DISCH FIREARM,2,2B,0531,2017/01/01 08:32:00
338,1218275,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5B,1367,2017/01/03 02:07:59
339,1217591,5212,02,WEAPON OFFENSE,417(A)2) PC BRANDISH FIREARM,5,5B,1603,2017/01/01 21:49:00
340,1218277,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0768,2017/01/05 05:16:00
341,1217594,5311,52,DISORDERLY,647(F) PC PUB INTOX-DETOX ONLY,2,2C,0606,2017/01/01 10:22:59
342,1218278,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4C,1274,2017/01/01 15:33:59
343,1217600,3599,62,NARCOTICS,11377(A) POSS DAN DRUG/SUPER X,2,2C,0620,2017/01/01 17:28:00
344,1218279,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,5,5A,1381,2017/01/01 08:05:00
345,1218280,1299,3,ROBBERY,212.5(A)ROBBERY-INHAB DWELLING,2,2B,0525,2017/01/05 04:54:59
346,1218283,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6B,1002,2017/01/03 14:29:00
347,1218284,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1C,0419,2017/01/03 06:11:00
348,1218286,2303,2,LARCENY,487(A) GRAND THEFT-SHOPLIFT,2,2C,0619,2017/01/05 01:17:00
349,1218290,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,6,6E,1116,2017/01/05 02:19:00
350,1218294,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6B,1005,2017/01/04 17:00:00
351,1218295,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6B,1421,2017/01/05 05:50:00
352,1218296,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6C,1424,2017/01/04 19:20:00
353,1218297,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1A,0307,2017/01/05 01:54:59
354,1218300,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2B,0523,2017/01/04 01:22:59
355,1218301,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1C,0425,2017/01/03 03:00:00
356,1218303,2303,1,LARCENY,487(A) PC GRAND THEFT >$950,4,4C,1225,2017/01/04 20:00:00
357,1218304,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5C,1654,2017/01/04 04:18:00
358,1218308,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1A,0123,2017/01/05 15:40:00
359,1218310,5311,52,DISORDERLY,647(F) PC PUB INTOX-DETOX ONLY,4,4B,0987,2017/01/05 00:52:00
360,1218312,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6E,0898,2017/01/05 00:59:59
361,1218313,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,4,4C,1266,2017/01/05 07:57:59
362,1218319,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,3,3M,0744,2017/01/05 16:41:00
363,1218321,5011,0,OBST JUDICIARY,3056 PAROLE VIOLATION,3,3A,0704,2017/01/03 23:18:00
364,1218322,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,4,4C,1265,2017/01/05 00:00:00
365,1218323,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1404,2017/01/05 15:30:00
366,1217607,5404,000,TRAFFIC,23152(A) DUI ALCOHOL,5,5B,1603,2017/01/02 03:26:00
367,1217611,5311,5,PUBLIC PEACE,647(F) PC DIP - DISORDERLY,2,2A,0515,2017/01/01 23:57:00
368,1217619,1315,15,AGG ASSAULT,244 PC ASSAULT W/ CAUST CHEMIC,3,3B,0748,2017/01/02 07:12:59
369,1217621,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,2,2C,0619,2017/01/02 00:45:00
370,1217630,2399,2,LARCENY,484 PC PETTY THEFT,3,3M,0744,2017/01/01 08:05:00
371,1217633,2299,01,BURGLARY,459 PC BURG VEHICLE,5,5B,1621,2017/01/01 10:05:00
372,1217641,5213,7,WEAPON OFFENSE,247(B) PC SHOOT UNOCC BLDG/VEH,2,2B,0542,2017/01/01 08:28:00
373,1217647,5213,5,WEAPON OFFENSE,246.3(A) PC NEGL DISCH FIREARM,2,2C,0603,2017/01/02 03:40:00
374,1217656,2206,0,BURGLARY,466 PC POSS OF BURG TOOLS,2,2C,0623,2017/01/01 17:34:00
375,1217657,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,2,2B,0531,2017/01/02 03:06:00
376,1217658,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1152,2017/01/01 23:29:59
377,1217669,2204,0,BURGLARY,459 PC BURG RESIDENCE-NO FORCE,3,3A,0763,2017/01/02 02:03:00
378,1217676,5011,0,OBST JUDICIARY,3056 PAROLE VIOLATION,5,5A,1383,2017/01/01 23:55:00
379,1217681,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6A,1081,2017/01/02 05:00:00
380,1217682,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1A,0113,2017/01/01 19:54:59
381,1217686,5213,5,WEAPON OFFENSE,246.3(A) PC NEGL DISCH FIREARM,2,2B,0544,2017/01/01 11:13:59
382,1217688,2803,05,STOLEN PROP,496(A) REC STOLEN PROP-MISD,2,2B,0541,2017/01/01 09:56:00
383,1217692,5213,5,WEAPON OFFENSE,246.3(A) PC NEGL DISCH FIREARM,2,2C,0603,2017/01/01 09:33:59
384,1217696,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,1,1A,0115,2017/01/01 16:47:00
385,1217697,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,1,1B,0401,2017/01/01 08:58:00
386,1217698,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,2,2B,0563,2017/01/02 07:02:00
387,1217699,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0106,2017/01/02 14:19:59
388,1217700,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2B,0564,2017/01/02 09:55:00
389,1217718,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1403,2017/01/02 06:04:00
390,1217719,2399,2,LARCENY,484 PC PETTY THEFT,3,3A,0765,2017/01/02 06:59:59
391,1217721,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,1,1B,0411,2017/01/01 09:59:59
392,1217722,5005,2,OBST JUDICIARY,166(A)(4) WILFUL DISOBEY CT OR,6,6A,1001,2017/01/02 00:10:00
393,1217726,2399,2,LARCENY,484 PC PETTY THEFT,4,4B,0968,2017/01/01 17:26:00
394,1217739,1299,3,ROBBERY,212.5(A)ROBBERY-INHAB DWELLING,4,4B,0977,2017/01/01 20:19:59
395,1217740,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,2,2C,0606,2017/01/02 13:59:00
396,1217743,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0102,2017/01/02 05:55:00
397,1217751,2299,01,BURGLARY,459 PC BURG VEHICLE,2,2C,0611,2017/01/02 16:25:00
398,1217752,2999,03,VANDALISM,594(B)(1) VANDALISM GRAF >$400,5,5C,1647,2017/01/01 09:59:59
399,1217773,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1A,0306,2017/01/02 03:59:59
400,1217778,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,3,3B,0778,2017/01/02 09:59:59
401,1219088,2303,3,LARCENY,484 PETTY THEFT-SHOPLIFT,2,2C,0619,2017/01/07 23:39:59
402,1219315,2203,0,BURGLARY,459 PC BURG BUSINESS-FORCE,4,4B,0987,2017/01/10 15:37:59
403,1219092,2299,01,BURGLARY,459 PC BURG VEHICLE,1,1C,0428,2017/01/05 08:00:00
404,1219316,7399,36B,SAC CITY CODE,9.16.140B TRESPASS AFTR NOTICE,6,6D,0856,2017/01/10 16:25:00
405,1218930,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0775,2017/01/07 15:14:59
406,1219094,2399,2,LARCENY,484 PC PETTY THEFT,2,2C,0602,2017/01/07 00:59:59
407,1219322,5212,54,WEAPON OFFENSE,21310 POSS DIRK/DAGGER-FEL,3,3M,0734,2017/01/10 01:57:59
408,1218931,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0775,2017/01/08 03:00:00
409,1219097,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,4,4B,0977,2017/01/07 21:00:00
410,1219324,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,2,2C,0611,2017/01/05 21:49:59
411,1218932,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3M,0732,2017/01/08 06:30:00
412,1219099,1399,4,BATTERY,243(D) BATTERY CIVILIAN W/INJ,4,4C,1247,2017/01/08 21:30:00
413,1218716,1299,0,ROBBERY,211 PC ROBBERY-UNSPECIFIED,5,5C,1654,2017/01/07 18:08:59
414,1219325,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,2,2C,0604,2017/01/06 16:15:00
415,1218933,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1B,0353,2017/01/07 21:00:00
416,1219000,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,5,5C,1606,2017/01/06 01:47:00
417,1219100,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3M,0732,2017/01/08 23:12:00
418,1218717,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,3,3A,0782,2017/01/06 23:45:00
419,1219327,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1A,0338,2017/01/03 23:45:59
420,1218934,2299,01,BURGLARY,459 PC BURG VEHICLE,4,4A,0924,2017/01/08 08:00:00
421,1219001,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,1,1C,0419,2017/01/09 03:27:59
422,1219102,1313,0,ASSAULT,240 PC ASSAULT/SIMPLE-CIVILIAN,2,2A,0517,2017/01/08 06:30:00
423,1218718,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,3,3M,0734,2017/01/07 17:29:59
424,1219328,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,6,6C,1124,2017/01/06 20:29:59
425,1218935,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,3,3B,0747,2017/01/08 03:00:00
426,1219005,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2C,0613,2017/01/07 21:59:59
427,1219104,2399,4,LARCENY,484 PETTY THEFT/LICENSE PLATE,4,4C,1285,2017/01/09 15:59:59
428,1218722,3599,63,NARCOTICS,11377(A) POSS DANGEROUS DRUG,3,3M,0741,2017/01/08 00:08:00
429,1219329,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,1,1A,0338,2017/01/09 12:14:59
430,1218936,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3A,0775,2017/01/08 03:30:00
431,1219007,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3A,0764,2017/01/06 20:39:59
432,1219106,2299,01,BURGLARY,459 PC BURG VEHICLE,6,6C,1114,2017/01/08 17:05:00
433,1218724,4801,0,OBSTRUCTING,148(A)(1)PC RESIST PEACE OFFCR,3,3A,0725,2017/01/06 23:25:00
434,1219330,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6D,0832,2017/01/03 03:01:59
435,1218937,2299,01,BURGLARY,459 PC BURG VEHICLE,3,3B,0736,2017/01/06 03:59:59
436,1219008,7000,61,INCIDENT RPT,TOWED/STORED VEH-14602.6,3,3B,0766,2017/01/07 04:18:59
437,1219108,1313,19,BATTERY,242 PC BATTERY CIVILIAN,6,6B,1084,2017/01/09 20:16:00
438,1218725,2399,2,LARCENY,484 PC PETTY THEFT,3,3B,0778,2017/01/06 21:30:00
439,1219331,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2A,0233,2017/01/05 20:16:59
440,1218938,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,4,4C,1295,2017/01/08 11:00:00
441,1219009,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,5,5B,1369,2017/01/03 04:43:00
442,1219111,2202,0,BURGLARY,459 PC BURG RESIDENCE-FORCE,2,2A,0512,2017/01/09 03:30:00
443,1218734,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,5,5C,1624,2017/01/06 08:35:00
444,1219333,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,1,1B,0411,2017/01/09 21:20:00
445,1219337,7000,43,TOWED/STORED,TOWED/STORED VEHICLE,4,4A,0906,2017/01/09 21:49:59
446,1219339,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,2,2B,0564,2017/01/02 07:25:59
447,1219340,2999,02,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,6,6A,1042,2017/01/09 08:13:59
448,1219342,1315,19,AGG ASSAULT,245(A)(1)AWDW-NON-FIREARM,6,6B,1005,2017/01/10 12:23:00
449,1219343,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0505,2017/01/10 06:59:59
450,1219344,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6B,1421,2017/01/08 02:09:00
451,1219346,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,6,6C,1422,2017/01/10 20:36:59
452,1219347,5401,2,ACCIDENT,20001(A) VC HIT/RUN INJ/DEATH,4,4B,0966,2017/01/01 21:33:00
453,1219348,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0508,2017/01/10 16:09:59
454,1219349,4803,3,OBSTRUCTING,148.9(A) PC FALSE ID TO OFCR,3,3A,0704,2017/01/10 23:39:59
455,1219350,2404,13,AUTO THEFT,O/S AGENCY  10851 VC LOCATE,2,2A,0506,2017/01/10 23:55:00
456,1219351,5012,0,OBST JUDICIARY,1203.2 PC VIOL OF PROBATION,1,1B,0422,2017/01/11 00:04:59
457,1219353,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,2,2A,0233,2017/01/10 21:00:00
458,1219354,2404,0,STOLEN VEHICLE,10851(A)VC TAKE VEH W/O OWNER,1,1B,0421,2017/01/11 01:30:00
459,1219355,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3B,0748,2017/01/08 23:19:59
460,1219356,2999,05,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,3,3A,0714,2017/01/11 00:36:00
